Included,userid,userid_y,category,Pi_alters_ratio,USLR,SLR,dataset
10,meghan-murphy,jesper-andersen,CB-1H-MFN,0.7173088572689099,0.5819477434679335,1.0809935205183585,Weeplace
1,melodie-tao,downtownrob-marlbrough,CB-1H-MFN,0.4328511771926144,0.2295081967213115,0.12981574539363486,Weeplace
2,melodie-tao,jennifer-boyd,CB-1H-MFN,0.5030335928946018,0.2561475409836065,0.18676716917922948,Weeplace
3,melodie-tao,eye,CB-1H-MFN,0.5507095083690273,0.2848360655737705,0.2462311557788945,Weeplace
4,melodie-tao,richie-edquid,CB-1H-MFN,0.6107334848695185,0.3360655737704918,0.3433835845896148,Weeplace
5,melodie-tao,sarah-m,CB-1H-MFN,0.6824947415423679,0.3729508196721312,0.432998324958124,Weeplace
6,melodie-tao,derric-podschun,CB-1H-MFN,0.7007627879216121,0.4057377049180328,0.542713567839196,Weeplace
7,melodie-tao,danielle-leighton,CB-1H-MFN,0.7086587987930233,0.4118852459016393,0.5711892797319933,Weeplace
8,melodie-tao,iizliz-p,CB-1H-MFN,0.7183276369138548,0.4200819672131148,0.6247906197654941,Weeplace
9,melodie-tao,jennifer-newell,CB-1H-MFN,0.7211769696273542,0.4221311475409836,0.6599664991624791,Weeplace
10,melodie-tao,steve-e,CB-1H-MFN,0.7500584801668193,0.4344262295081967,0.7026800670016751,Weeplace
1,micah-baldwin,matt-galligan,CB-1H-MFN,0.595992454398944,0.2126984126984127,0.25225225225225223,Weeplace
2,micah-baldwin,daniel-newman,CB-1H-MFN,0.7102478456614174,0.2888888888888889,0.4116424116424117,Weeplace
3,micah-baldwin,chris-hutchins,CB-1H-MFN,0.7729319656629509,0.32222222222222224,0.48995148995149,Weeplace
4,micah-baldwin,devin-reams,CB-1H-MFN,0.7934264973496,0.3380952380952381,0.5751905751905751,Weeplace
5,micah-baldwin,alex-white,CB-1H-MFN,0.8570657382331459,0.4063492063492064,0.7782397782397782,Weeplace
6,micah-baldwin,tyler-willis,CB-1H-MFN,0.8748174398076448,0.4126984126984127,0.8364518364518364,Weeplace
7,micah-baldwin,ted-rheingold,CB-1H-MFN,0.8857247843365853,0.4349206349206349,0.8835758835758836,Weeplace
8,micah-baldwin,harper-reed,CB-1H-MFN,0.9008346191006932,0.4412698412698413,0.9168399168399168,Weeplace
9,micah-baldwin,adam-ostrow,CB-1H-MFN,0.9104380773610554,0.4650793650793651,0.9570339570339571,Weeplace
10,micah-baldwin,amber-rae-lambke,CB-1H-MFN,0.919588459899954,0.4793650793650794,1.0103950103950103,Weeplace
1,micah-saul,anthony-dines,CB-1H-MFN,0.3536881000522306,0.11377245508982035,0.06862745098039216,Weeplace
2,micah-saul,ryan-king,CB-1H-MFN,0.6989572949258077,0.344311377245509,0.3311546840958606,Weeplace
3,micah-saul,nate-bolt,CB-1H-MFN,0.7474537508671659,0.4431137724550898,0.4651416122004357,Weeplace
4,micah-saul,dean-faustman,CB-1H-MFN,0.7676928060418269,0.5329341317365269,0.6568627450980392,Weeplace
5,micah-saul,dan-dofter,CB-1H-MFN,0.8323468816598396,0.5838323353293413,0.906318082788671,Weeplace
6,micah-saul,jesper-andersen,CB-1H-MFN,0.8434717992834564,0.5868263473053892,0.9793028322440088,Weeplace
7,micah-saul,michael-sharon,CB-1H-MFN,0.8647068189711598,0.5898203592814372,1.053376906318083,Weeplace
8,micah-saul,andrei-zmievski,CB-1H-MFN,0.8813285454092693,0.6137724550898204,1.2167755991285405,Weeplace
9,micah-saul,chris-hutchins,CB-1H-MFN,0.9009299633371329,0.6437125748502994,1.2810457516339868,Weeplace
10,micah-saul,manlio-lo-conte,CB-1H-MFN,0.9144718323035812,0.6526946107784432,1.3779956427015247,Weeplace
1,michael-karnjanaprakorn,stan-chin,CB-1H-MFN,0.3914420651660127,0.20408163265306126,0.2160546541417592,Weeplace
2,michael-karnjanaprakorn,william-peng,CB-1H-MFN,0.6250228071865915,0.2704081632653061,0.3296327924850555,Weeplace
3,michael-karnjanaprakorn,joe-ippolito,CB-1H-MFN,0.7775748106993643,0.3299319727891156,0.42613151152860795,Weeplace
4,michael-karnjanaprakorn,malcolm-ong,CB-1H-MFN,0.8715637229170088,0.4013605442176871,0.5405636208368916,Weeplace
5,michael-karnjanaprakorn,indira-vaidy,CB-1H-MFN,0.9587705575180276,0.4727891156462585,0.730999146029035,Weeplace
6,michael-karnjanaprakorn,jon-steinberg,CB-1H-MFN,0.9975534071392408,0.5085034013605442,0.8445772843723314,Weeplace
7,michael-karnjanaprakorn,saadiq-rodgers-king,CB-1H-MFN,1.0381398051479835,0.5289115646258503,0.9641332194705379,Weeplace
8,michael-karnjanaprakorn,justin-shaffer,CB-1H-MFN,1.0547283565262564,0.5340136054421769,1.0315969257045259,Weeplace
9,michael-karnjanaprakorn,jack-cheng,CB-1H-MFN,1.101974231206507,0.5476190476190477,1.0939368061485908,Weeplace
10,michael-karnjanaprakorn,david-fraga,CB-1H-MFN,1.1283437237848415,0.5612244897959183,1.1562766865926561,Weeplace
1,michael-owens,keith-robinson,CB-1H-MFN,0.2397363936021541,0.2866043613707165,0.2808988764044944,Weeplace
2,michael-owens,sarah-harrison,CB-1H-MFN,0.42522332731878104,0.308411214953271,0.4531835205992509,Weeplace
3,michael-owens,gerard-ramos,CB-1H-MFN,0.6267901553292405,0.35202492211838005,0.6235955056179775,Weeplace
4,michael-owens,ben-parr,CB-1H-MFN,0.742791520824478,0.4018691588785047,0.7509363295880149,Weeplace
5,michael-owens,sean-kellogg,CB-1H-MFN,0.7637254979359941,0.4049844236760125,0.7808988764044944,Weeplace
6,michael-owens,xavier-damman,CB-1H-MFN,0.8339246835226778,0.4236760124610592,0.8689138576779026,Weeplace
7,michael-owens,michael-sharon,CB-1H-MFN,0.8641546543035846,0.4392523364485981,0.9382022471910112,Weeplace
8,michael-owens,derrik-sakima,CB-1H-MFN,0.9134015049266588,0.4579439252336449,1.0449438202247192,Weeplace
9,michael-owens,seth-blank,CB-1H-MFN,0.9352902602958589,0.4672897196261682,1.189138576779026,Weeplace
10,michael-owens,angela-chou,CB-1H-MFN,0.9763451297780832,0.5046728971962616,1.3464419475655431,Weeplace
1,mike-odea,ed-roche-kelly,CB-1H-MFN,0.5057093906466773,0.04166666666666666,0.02013865962363816,Weeplace
2,mike-odea,byron-brewer,CB-1H-MFN,0.4876879227943609,0.09191176470588236,0.04787058435127105,Weeplace
3,mike-odea,tim-shey,CB-1H-MFN,0.4697469594700418,0.11519607843137256,0.06668867613073623,Weeplace
4,mike-odea,donny-tsang,CB-1H-MFN,0.5726895845250831,0.1715686274509804,0.1072961373390558,Weeplace
5,mike-odea,andrea-harrison,CB-1H-MFN,0.5794837448338002,0.18872549019607845,0.13238692637834268,Weeplace
6,mike-odea,corrine-brown,CB-1H-MFN,0.5989307487109936,0.19852941176470587,0.13965004952129415,Weeplace
7,mike-odea,kevan-davis,CB-1H-MFN,0.6012883364270609,0.2022058823529412,0.14559260482007266,Weeplace
8,mike-odea,lisa-spitalewitz,CB-1H-MFN,0.7412191096078417,0.21446078431372548,0.17134367778144602,Weeplace
9,mike-odea,angus-burton,CB-1H-MFN,0.7434991315830788,0.22549019607843135,0.18058765269065696,Weeplace
10,mike-odea,charles-smith,CB-1H-MFN,0.7515358829953118,0.2352941176470588,0.19445361505447345,Weeplace
1,mike-street,thefatapple,CB-1H-MFN,0.20903825874394355,0.10902255639097744,0.062056737588652475,Weeplace
2,mike-street,sandro-pugliese,CB-1H-MFN,0.3973141075113568,0.14661654135338345,0.13652482269503546,Weeplace
3,mike-street,david-stithem,CB-1H-MFN,0.4285201548146521,0.16353383458646614,0.15070921985815602,Weeplace
4,mike-street,david-ambrose,CB-1H-MFN,0.5014355502030073,0.1823308270676692,0.18351063829787234,Weeplace
5,mike-street,daniel-e,CB-1H-MFN,0.5116661866667144,0.18796992481203006,0.1897163120567376,Weeplace
6,mike-street,richard-bocchinfuso,CB-1H-MFN,0.5578776183767593,0.19360902255639095,0.21453900709219856,Weeplace
7,mike-street,justin-ham,CB-1H-MFN,0.5660722189309771,0.1973684210526316,0.22340425531914893,Weeplace
8,mike-street,jason-weissman,CB-1H-MFN,0.6043744793409314,0.19924812030075187,0.2526595744680851,Weeplace
9,mike-street,kenji-summers,CB-1H-MFN,0.6260469304163747,0.2161654135338346,0.27482269503546103,Weeplace
10,mike-street,scott-williams7,CB-1H-MFN,0.6448933418242854,0.2236842105263158,0.2854609929078014,Weeplace
1,mikey-il,sarah-cooley,CB-1H-MFN,0.1787320958958735,0.06993736951983298,0.03645320197044335,Weeplace
2,mikey-il,jesse-middleton,CB-1H-MFN,0.4261333080981207,0.12943632567849686,0.09326765188834156,Weeplace
3,mikey-il,tom-milewski,CB-1H-MFN,0.6230364384985458,0.1732776617954071,0.13530377668308702,Weeplace
4,mikey-il,ben-kessler,CB-1H-MFN,0.6736052242519652,0.2171189979123173,0.19047619047619047,Weeplace
5,mikey-il,frank-neill,CB-1H-MFN,0.6814996094247114,0.2453027139874739,0.24105090311986865,Weeplace
6,mikey-il,reed-lauber,CB-1H-MFN,0.6964501512564653,0.2578288100208768,0.2663382594417077,Weeplace
7,mikey-il,jed-singer,CB-1H-MFN,0.7299983929520099,0.2985386221294363,0.33169129720853857,Weeplace
8,mikey-il,mark-burstiner,CB-1H-MFN,0.7337515246130392,0.3058455114822547,0.348440065681445,Weeplace
9,mikey-il,mark-schoneveld,CB-1H-MFN,0.7751096978585351,0.31837160751565763,0.3737274220032841,Weeplace
10,mikey-il,chrissy-rockwell,CB-1H-MFN,0.8073945521875563,0.3329853862212944,0.4118226600985221,Weeplace
1,mikhail-geisherik,vlad-sitnikov,CB-1H-MFN,0.755438644108744,0.24074074074074076,0.4194194194194194,Weeplace
2,mikhail-geisherik,kirill-kobylianski,CB-1H-MFN,0.8526555017623335,0.28703703703703703,0.5965965965965966,Weeplace
3,mikhail-geisherik,yaroslav-smirnov,CB-1H-MFN,0.8807087551191833,0.3333333333333333,0.6536536536536537,Weeplace
4,mikhail-geisherik,korobkov,CB-1H-MFN,0.8778275537366457,0.4953703703703704,0.8798798798798799,Weeplace
5,mikhail-geisherik,pavel-kesada,CB-1H-MFN,0.8885266772965245,0.5555555555555556,0.971971971971972,Weeplace
6,mikhail-geisherik,tatiana-krasnova,CB-1H-MFN,0.8938418505651711,0.5648148148148148,1.085085085085085,Weeplace
7,mikhail-geisherik,sergey-dobrokhvalov,CB-1H-MFN,0.9013640996665699,0.5740740740740741,1.152152152152152,Weeplace
8,mikhail-geisherik,anton-nikitin,CB-1H-MFN,0.9099830197917244,0.5787037037037037,1.2512512512512513,Weeplace
9,mikhail-geisherik,sergey-martynov,CB-1H-MFN,0.9145018024616879,0.5833333333333334,1.2872872872872874,Weeplace
10,mikhail-geisherik,yadych,CB-1H-MFN,0.9189051013431772,0.5925925925925926,1.3243243243243243,Weeplace
1,miyako-kusuhano,riki-sekita,CB-1H-MFN,0.10129270224746104,0.10784313725490197,0.30514705882352944,Weeplace
2,miyako-kusuhano,tsubasa-a,CB-1H-MFN,0.4849248777815881,0.3431372549019608,0.6360294117647058,Weeplace
3,miyako-kusuhano,galaxie718,CB-1H-MFN,0.5436768641205355,0.3627450980392157,0.7205882352941176,Weeplace
4,miyako-kusuhano,some-inu,CB-1H-MFN,0.59699210615412,0.38235294117647056,0.9981617647058824,Weeplace
5,miyako-kusuhano,unityan,CB-1H-MFN,0.61936382074342,0.4215686274509804,1.2536764705882353,Weeplace
6,miyako-kusuhano,tetsuya-sato,CB-1H-MFN,0.6259818070320196,0.4215686274509804,1.5055147058823528,Weeplace
7,miyako-kusuhano,takeshi-yamamoto,CB-1H-MFN,0.6699472667715858,0.4313725490196079,1.7683823529411764,Weeplace
8,miyako-kusuhano,rio37,CB-1H-MFN,0.6819272986953032,0.4313725490196079,1.8639705882352944,Weeplace
9,miyako-kusuhano,manabu-tanaka,CB-1H-MFN,0.6939500370767898,0.4411764705882353,2.104779411764706,Weeplace
10,miyako-kusuhano,poca,CB-1H-MFN,0.6962935551070846,0.4607843137254902,2.204044117647059,Weeplace
1,mohit-santram,donny-tsang,CB-1H-MFN,0.5250442002016463,0.2158859470468432,0.21217712177121767,Weeplace
2,mohit-santram,phaedra-riley,CB-1H-MFN,0.6267197220309986,0.2708757637474542,0.32287822878228783,Weeplace
3,mohit-santram,tom-a2,CB-1H-MFN,0.6749622041400241,0.3136456211812627,0.3496309963099631,Weeplace
4,mohit-santram,alex-rainert,CB-1H-MFN,0.8135185178947971,0.3890020366598778,0.470479704797048,Weeplace
5,mohit-santram,adam-simon,CB-1H-MFN,0.8529109448612917,0.4215885947046843,0.5452029520295203,Weeplace
6,mohit-santram,corrine-brown,CB-1H-MFN,0.8662136055548587,0.4256619144602851,0.5682656826568265,Weeplace
7,mohit-santram,karen-bonna-rainert,CB-1H-MFN,0.8895031079457821,0.4358452138492872,0.6798892988929889,Weeplace
8,mohit-santram,ana-andjelic,CB-1H-MFN,0.8995464635210089,0.4582484725050917,0.7158671586715867,Weeplace
9,mohit-santram,katy-lindemann,CB-1H-MFN,0.9024721358466394,0.4582484725050917,0.7306273062730627,Weeplace
10,mohit-santram,seth-weisfeld,CB-1H-MFN,0.9087567273216364,0.4684317718940937,0.7693726937269373,Weeplace
1,mplstv,john-wallace6,CB-1H-MFN,0.3135758224587144,0.2377049180327869,0.2728551336146273,Weeplace
2,mplstv,erik-hess,CB-1H-MFN,0.7462838753435688,0.319672131147541,0.5752461322081576,Weeplace
3,mplstv,conner-mccall,CB-1H-MFN,0.8712478296918276,0.38524590163934425,0.8213783403656821,Weeplace
4,mplstv,jared-may,CB-1H-MFN,0.9226052018322302,0.4043715846994536,1.0042194092827004,Weeplace
5,mplstv,zachariah-schaap,CB-1H-MFN,0.9574867685107344,0.4508196721311475,1.1856540084388183,Weeplace
6,mplstv,eric-petersen,CB-1H-MFN,0.9230344761576552,0.4890710382513661,1.4247538677918423,Weeplace
7,mplstv,adam-bezdicek,CB-1H-MFN,0.9586837653211148,0.5,1.5879043600562588,Weeplace
8,mplstv,patrick-stephenson,CB-1H-MFN,0.9728892881286894,0.5027322404371585,1.7060478199718705,Weeplace
9,mplstv,marcos-lopez-carlson,CB-1H-MFN,0.9888800070183934,0.505464480874317,1.8396624472573841,Weeplace
10,mplstv,elyse-gibson,CB-1H-MFN,1.0002528668990778,0.505464480874317,1.8973277074542896,Weeplace
1,nan-palmero,bobby-freeman,CB-1H-MFN,0.4809837020426243,0.11716171617161715,0.1138328530259366,Weeplace
2,nan-palmero,alan-weinkrantz,CB-1H-MFN,0.525010329778954,0.16831683168316833,0.1585014409221902,Weeplace
3,nan-palmero,becky-jacobs,CB-1H-MFN,0.651887534000105,0.22112211221122116,0.21613832853025933,Weeplace
4,nan-palmero,tyler-hayes,CB-1H-MFN,0.6612500215177182,0.2392739273927393,0.23054755043227665,Weeplace
5,nan-palmero,seth-weisfeld,CB-1H-MFN,0.6672322482933051,0.2541254125412541,0.2411143131604227,Weeplace
6,nan-palmero,ben-malbon,CB-1H-MFN,0.6734203158624634,0.2590759075907591,0.2531219980787704,Weeplace
7,nan-palmero,hung-truong,CB-1H-MFN,0.6779376993828661,0.2656765676567657,0.2641690682036503,Weeplace
8,nan-palmero,moka-pantages,CB-1H-MFN,0.6812737126434569,0.2706270627062706,0.2718539865513929,Weeplace
9,nan-palmero,sean-percival,CB-1H-MFN,0.6847726270787878,0.2739273927392739,0.2780979827089337,Weeplace
10,nan-palmero,heather-macdonald,CB-1H-MFN,0.6857508494787815,0.2755775577557756,0.2920268972142171,Weeplace
1,nate-bolt,micah-saul,CB-1H-MFN,0.15176828643488244,0.15274949083503056,0.10414902624894158,Weeplace
2,nate-bolt,maya-baratz,CB-1H-MFN,0.3396781017989739,0.28105906313645623,0.2514817950889077,Weeplace
3,nate-bolt,ryan-king,CB-1H-MFN,0.4520633657800836,0.34623217922606925,0.3852667231160034,Weeplace
4,nate-bolt,keith-robinson,CB-1H-MFN,0.6287011693467082,0.4032586558044807,0.5453005927180355,Weeplace
5,nate-bolt,gerard-ramos,CB-1H-MFN,0.6784051004909412,0.4276985743380856,0.68077900084674,Weeplace
6,nate-bolt,sarah-harrison,CB-1H-MFN,0.6939837120000821,0.4358452138492872,0.7798475867908552,Weeplace
7,nate-bolt,manlio-lo-conte,CB-1H-MFN,0.7225435797783492,0.4480651731160896,0.8712955122777307,Weeplace
8,nate-bolt,dean-faustman,CB-1H-MFN,0.7272135436554175,0.4643584521384929,0.970364098221846,Weeplace
9,nate-bolt,michael-sharon,CB-1H-MFN,0.7493486047872628,0.4847250509164969,1.0347163420829806,Weeplace
10,nate-bolt,claire-armstrong,CB-1H-MFN,0.7562697106937136,0.4989816700610998,1.0626587637595255,Weeplace
1,nate-folkert,michelle-neuringer,CB-1H-MFN,1.0170301793352774,0.04129554655870445,0.0416243654822335,Weeplace
2,nate-folkert,siobhan-quinn,CB-1H-MFN,0.9337791124195529,0.07004048582995953,0.09969543147208122,Weeplace
3,nate-folkert,grant-hutchins,CB-1H-MFN,0.9477598049346534,0.07854251012145749,0.12243654822335025,Weeplace
4,nate-folkert,david-villarreal,CB-1H-MFN,0.9682554674036691,0.08380566801619434,0.1484263959390863,Weeplace
5,nate-folkert,selene-liszka,CB-1H-MFN,0.9685775215306964,0.0951417004048583,0.1734010152284264,Weeplace
6,nate-folkert,martin-p,CB-1H-MFN,0.9677275524807838,0.102834008097166,0.1916751269035533,Weeplace
7,nate-folkert,cooper-smith,CB-1H-MFN,0.9587269416796788,0.11295546558704453,0.21076142131979692,Weeplace
8,nate-folkert,daniel-salinas,CB-1H-MFN,0.960192518362958,0.1194331983805668,0.22213197969543147,Weeplace
9,nate-folkert,barbara-rogers,CB-1H-MFN,0.9830460748906642,0.14129554655870447,0.2631472081218274,Weeplace
10,nate-folkert,cathy-griffith,CB-1H-MFN,0.9868998312304094,0.15748987854251012,0.33563451776649744,Weeplace
1,nathan-folkman,justin-moore,CB-1H-MFN,0.4214546253722515,0.11735537190082646,0.09487302347867753,Weeplace
2,nathan-folkman,jason-liszka,CB-1H-MFN,0.5376599937336908,0.18512396694214875,0.2022041207474844,Weeplace
3,nathan-folkman,dens,CB-1H-MFN,0.6542046820896125,0.32066115702479336,0.38763775754671775,Weeplace
4,nathan-folkman,kushal-dave,CB-1H-MFN,0.6816596771578746,0.3471074380165289,0.4504072831816004,Weeplace
5,nathan-folkman,tony-haile,CB-1H-MFN,0.7185086712501145,0.371900826446281,0.5088643986583613,Weeplace
6,nathan-folkman,kristin-maverick,CB-1H-MFN,0.7532619879821024,0.44958677685950416,0.6181121226641112,Weeplace
7,nathan-folkman,tim-vetter,CB-1H-MFN,0.764914217409008,0.4710743801652893,0.7211308097747964,Weeplace
8,nathan-folkman,anna-frenkel,CB-1H-MFN,0.7774210822943005,0.4942148760330578,0.8457115476760901,Weeplace
9,nathan-folkman,indira-vaidy,CB-1H-MFN,0.8900829012282313,0.5537190082644629,0.9448969813128894,Weeplace
10,nathan-folkman,selene-liszka,CB-1H-MFN,0.8920516556351927,0.5652892561983471,1.0249161475802588,Weeplace
1,nick-bilton,dens,CB-1H-MFN,0.14825769538209674,0.2420262664165103,0.20182648401826486,Weeplace
2,nick-bilton,alex-rainert,CB-1H-MFN,0.5992569371760812,0.3527204502814259,0.3488584474885845,Weeplace
3,nick-bilton,karen-bonna-rainert,CB-1H-MFN,0.6723679532264211,0.38649155722326456,0.4657534246575342,Weeplace
4,nick-bilton,alli,CB-1H-MFN,0.7351663677027417,0.4202626641651032,0.5954337899543379,Weeplace
5,nick-bilton,jason-liszka,CB-1H-MFN,0.7556645559982083,0.4484052532833021,0.6849315068493149,Weeplace
6,nick-bilton,grellan-harty,CB-1H-MFN,0.7805767768100229,0.4540337711069418,0.7251141552511415,Weeplace
7,nick-bilton,summer-bedard,CB-1H-MFN,0.8048864178856121,0.4709193245778612,0.7881278538812785,Weeplace
8,nick-bilton,tikva-morowati,CB-1H-MFN,0.8243961746286997,0.5084427767354597,0.8885844748858448,Weeplace
9,nick-bilton,michael-milberger,CB-1H-MFN,0.8538879324788378,0.5347091932457786,0.9908675799086758,Weeplace
10,nick-bilton,doug-jaeger,CB-1H-MFN,0.9180098234960364,0.5553470919324578,1.0776255707762556,Weeplace
1,nick-douglas,andrea-rosen,CB-1H-MFN,0.5016597381580892,0.16129032258064516,0.1242603550295858,Weeplace
2,nick-douglas,alli,CB-1H-MFN,0.6219390247549992,0.228494623655914,0.22707100591715976,Weeplace
3,nick-douglas,caroline-mccarthy,CB-1H-MFN,0.6201230387133599,0.3131720430107527,0.4031065088757396,Weeplace
4,nick-douglas,brian-stelter,CB-1H-MFN,0.7032800782768475,0.3521505376344086,0.5281065088757396,Weeplace
5,nick-douglas,whitney-jefferson,CB-1H-MFN,0.8170697856076691,0.3817204301075269,0.6264792899408284,Weeplace
6,nick-douglas,soup-soup,CB-1H-MFN,0.8615059903527559,0.3978494623655914,0.6856508875739645,Weeplace
7,nick-douglas,dens,CB-1H-MFN,0.9550066355615688,0.4381720430107527,0.8313609467455622,Weeplace
8,nick-douglas,tikva-morowati,CB-1H-MFN,1.0251560671985809,0.4583333333333333,0.9245562130177516,Weeplace
9,nick-douglas,jason-shellen,CB-1H-MFN,1.0323021876103462,0.4596774193548387,0.9497041420118344,Weeplace
10,nick-douglas,thefatapple,CB-1H-MFN,1.0380128533337376,0.4637096774193548,0.9822485207100592,Weeplace
1,nico-lumma,daniel-dobrich,CB-1H-MFN,0.31008423580909034,0.13711583924349882,0.1390922401171303,Weeplace
2,nico-lumma,corinna-jaensch,CB-1H-MFN,0.4065103880406227,0.16312056737588654,0.19472913616398246,Weeplace
3,nico-lumma,tina-duller,CB-1H-MFN,0.6181505893193202,0.20567375886524825,0.28989751098096633,Weeplace
4,nico-lumma,jensfans,CB-1H-MFN,0.6317565526958464,0.2269503546099291,0.3931185944363104,Weeplace
5,nico-lumma,steffen-hopf,CB-1H-MFN,0.6516032061291884,0.23877068557919626,0.4158125915080527,Weeplace
6,nico-lumma,kevin-dykes,CB-1H-MFN,0.6692413350071109,0.2458628841607565,0.4355783308931186,Weeplace
7,nico-lumma,sebastian-hack,CB-1H-MFN,0.6778115799301218,0.2576832151300236,0.4531478770131772,Weeplace
8,nico-lumma,bastian-scherbeck,CB-1H-MFN,0.6819481637156575,0.2647754137115839,0.4626647144948756,Weeplace
9,nico-lumma,carl-eduard-meyer,CB-1H-MFN,0.6988863284292879,0.28368794326241137,0.4890190336749634,Weeplace
10,nico-lumma,amarie-dorthonion,CB-1H-MFN,0.7083222625061293,0.29314420803782504,0.5124450951683748,Weeplace
1,nicole-dcruz,andrea-chiu,CB-1H-MFN,0.33147253206137023,0.2011173184357542,0.19369369369369369,Weeplace
2,nicole-dcruz,laura-muirhead,CB-1H-MFN,0.5674994954173155,0.2960893854748604,0.3502252252252252,Weeplace
3,nicole-dcruz,frederic-morin,CB-1H-MFN,0.6315088555765678,0.3379888268156425,0.4358108108108108,Weeplace
4,nicole-dcruz,cullen-scannell,CB-1H-MFN,0.8108118764024056,0.3770949720670391,0.490990990990991,Weeplace
5,nicole-dcruz,ian-richardson7,CB-1H-MFN,0.8431284375385473,0.38826815642458096,0.5394144144144144,Weeplace
6,nicole-dcruz,amanda-laird,CB-1H-MFN,0.8892721057244147,0.4189944134078212,0.5968468468468469,Weeplace
