,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,LZ_entropy,LZ_entropy2,LZ_entropy10,LZ_entropy100,Predictability2,Predictability10,Predictability100,CrossEntropy,CrossPredictability2
jillian-underwood,425,173,3,6.218795951256901,4.775818002812938,4.775818002812938,4.775818002812938,4.775818002812938,0.5659444573891088,0.5659444573891088,0.5659444573891088,8.848781526418303,-0.017974316634724187
tomohiro-akiyama,38,32,3,4.912272579176127,4.5323010343376415,4.5323010343376415,4.5323010343376415,,0.2988971927599354,0.2988971927599354,,5.2743692410673715,0.020684564366434326
anatoliy-molodtsov,115,30,2,3.379270973759101,2.7817362397830503,2.7817362397830503,2.7817362397830503,2.7817362397830503,0.7184033432806246,0.7184033432806246,0.7184033432806246,3.9584531784228756,0.5652258606081625
jen-cadieux,305,139,3,6.54378340556641,5.222122317214368,5.222122317214368,5.222122317214368,5.222122317214368,0.48804903326719373,0.48804903326719373,0.48804903326719373,6.034725290002003,0.3849005640924345
katie-blake,238,131,4,6.29184250540536,5.307815332393477,5.307815332393477,5.307815332393477,5.307815332393477,0.45312392923827105,0.45312392923827105,0.45312392923827105,7.129140933385619,0.18344631060349686
jacquelyn-de-jesu,133,92,6,6.051501377363906,5.184268308959438,5.184268308959438,5.184268308959438,5.184268308959438,0.40205993519646394,0.40205993519646394,0.40205993519646394,5.956821132915782,0.2748074066226566
collin-douma,266,115,28,6.015391554305786,4.607968016867348,4.607968016867348,4.607968016867348,4.607968016867348,0.5508677037479205,0.5508677037479205,0.5508677037479205,5.632691008129991,0.4223283978195179
frank-lin,4750,1125,6,8.096242305568124,5.411354448372535,5.411354448372535,5.411354448372535,5.411354448372535,0.6344846486328334,0.6344846486328334,0.6344846486328334,8.2870938261313,0.401023219043249
stacy-lambe,284,129,4,6.195202552679669,4.791983813538986,4.791983813538986,4.791983813538986,4.791983813538986,0.5340106509092668,0.5340106509092668,0.5340106509092668,8.720314579012582,-0.08295892487566155
keito2005,157,79,1,5.683298316032653,4.581021830303942,4.581021830303942,4.581021830303942,4.581021830303942,0.5084379462958154,0.5084379462958154,0.5084379462958154,9.339948953422342,-0.2786995957147924
ally-chan,127,63,2,5.307522592077056,4.393876015940917,4.393876015940917,4.393876015940917,4.393876015940917,0.513506341484931,0.513506341484931,0.513506341484931,9.019911839496254,-0.28121983554149876
chun-kay-tang,843,304,4,6.30289743198865,4.219075579842521,4.219075579842521,4.219075579842521,4.219075579842521,0.6609134223983332,0.6609134223983332,0.6609134223983332,5.7370173642931235,0.5124896834194865
beamer-w,479,306,1,7.896657085673244,6.423131632692214,6.423131632692214,6.423131632692214,6.423131632692214,0.38650653915945804,0.38650653915945804,0.38650653915945804,6.048639101087916,0.4312556009652944
gakujin-hirasuna,442,94,5,5.186537431984881,3.9116343718539905,3.9116343718539905,3.9116343718539905,3.9116343718539905,0.6599959124185364,0.6599959124185364,0.6599959124185364,6.460755911566879,0.37301964910606955
kirk-harnack,667,262,3,6.582394245761043,5.050435148054978,5.050435148054978,5.050435148054978,5.050435148054978,0.566779285573158,0.566779285573158,0.566779285573158,10.17123318570934,-0.10365089160929093
ricardo-giesta,85,24,1,3.99975443842769,2.8673591030089725,2.8673591030089725,2.8673591030089725,,0.690984475286528,0.690984475286528,,8.717676423066395,-0.3238052930787097
adam-p,525,174,3,5.259109437492133,3.810434655896048,3.810434655896048,3.810434655896048,3.810434655896048,0.6784818056076888,0.6784818056076888,0.6784818056076888,9.26857902805,-0.034620381782698544
pedro-cruz,44,29,1,4.2827398570278135,3.532573400294722,3.532573400294722,3.532573400294722,,0.5327058051932474,0.5327058051932474,,6.951521375543886,-0.2153453533783227
steve-masse,357,95,3,4.811836355225473,3.836858750644345,3.836858750644345,3.836858750644345,3.836858750644345,0.6567852296926806,0.6567852296926806,0.6567852296926806,5.209552654166322,0.5033368126141305
federico-granata,295,43,7,3.700173254493114,2.3498529005373934,2.3498529005373934,2.3498529005373934,2.3498529005373934,0.8011768427179002,0.8011768427179002,0.8011768427179002,8.381071108322175,-0.02693892378233941
michele-dalena,131,52,7,5.12122456268777,4.058935740975357,4.058935740975357,4.058935740975357,4.058935740975357,0.5627775053499,0.5627775053499,0.5627775053499,5.945102720297154,0.2740502639043537
jim-collins2,122,21,2,2.9828999110401817,2.272983750491054,2.272983750491054,2.272983750491054,2.272983750491054,0.7810667870163656,0.7810667870163656,0.7810667870163656,8.90839262077375,-0.27516000955987846
simon-doggett,506,229,12,6.692572159352456,5.28534273115735,5.28534273115735,5.28534273115735,5.28534273115735,0.5226331102645768,0.5226331102645768,0.5226331102645768,6.340967163755228,0.40215043545666745
vj-karunamurthy,113,89,10,6.276957033342157,5.625403085787711,5.625403085787711,5.625403085787711,5.625403085787711,0.3037579240310323,0.3037579240310323,0.3037579240310323,5.971044332033709,0.23953052082212622
ryan-nance,975,263,9,6.328117519824782,4.634287672772164,4.634287672772164,4.634287672772164,4.634287672772164,0.6290331892286151,0.6290331892286151,0.6290331892286151,5.2704145411641,0.568484504867009
roman-jackson,78,66,2,5.907071770088832,5.447348589680615,5.447348589680615,5.447348589680615,,0.26352546460240833,0.26352546460240833,,6.955705160024725,-0.09957966231855601
alexander-zeh,326,127,14,5.669612895721729,4.418320419284629,4.418320419284629,4.418320419284629,4.418320419284629,0.5876689682781452,0.5876689682781452,0.5876689682781452,5.954935340152598,0.40290841932299487
davide-bennato,240,97,17,5.966617894520693,4.465067630461281,4.465067630461281,4.465067630461281,4.465067630461281,0.5601092586078793,0.5601092586078793,0.5601092586078793,6.565759446942546,0.27667740194843143
anthony-munaco,27,19,2,4.060262039120379,3.6680560730975333,3.6680560730975333,3.6680560730975333,,0.4293032242894936,0.4293032242894936,,5.6690188618354025,-0.11879200125697512
bruno-mendonca,878,273,36,6.633265130186007,5.032328088940237,5.032328088940237,5.032328088940237,5.032328088940237,0.5853838336554362,0.5853838336554362,0.5853838336554362,4.548731757853474,0.6318218707630308
lu-terceiro,175,112,2,6.506786006705547,5.410630475396919,5.410630475396919,5.410630475396919,5.410630475396919,0.40379746148213386,0.40379746148213386,0.40379746148213386,8.204263874734986,-0.1104629790852816
saskia1,311,57,3,4.342960943438949,3.152166107112139,3.152166107112139,3.152166107112139,3.152166107112139,0.7221354753364554,0.7221354753364554,0.7221354753364554,7.51216014198206,0.17245422063083396
alex-norstrom,38,35,2,5.037401197654114,4.748124893115625,4.748124893115625,4.748124893115625,,0.24171671450212187,0.24171671450212187,,7.405141463136344,-0.3066378167534135
mathias-hellquist,113,43,13,4.075501876996766,2.998755730556095,2.998755730556095,2.998755730556095,2.998755730556095,0.6905898978516439,0.6905898978516439,0.6905898978516439,8.4032464139607,-0.22529633136411953
matt-given,405,193,1,6.86101867442157,5.307140891978297,5.307140891978297,5.307140891978297,5.307140891978297,0.5025347395366976,0.5025347395366976,0.5025347395366976,10.949446571017159,-0.28326431449170775
stephen-lyford,1465,322,2,6.854987988578436,4.997386782594415,4.997386782594415,4.997386782594415,4.997386782594415,0.616130393003697,0.616130393003697,0.616130393003697,8.786555113071353,0.24004710800011528
hairunizam-abdul-radir,232,75,10,4.8616686492234376,3.8139154620702858,3.8139154620702858,3.8139154620702858,3.8139154620702858,0.6348529953788361,0.6348529953788361,0.6348529953788361,8.542643093324902,-0.09948785381230826
charlie-mcgee,185,98,22,6.1233065673850025,4.958382812083693,4.958382812083693,4.958382812083693,4.958382812083693,0.4736011212310686,0.4736011212310686,0.4736011212310686,6.968887356250088,0.15710970401418833
sami-keinanen,972,278,10,5.93370020395084,4.214468219093411,4.214468219093411,4.214468219093411,4.214468219093411,0.6677285940828454,0.6677285940828454,0.6677285940828454,6.941792809746577,0.3981950243852501
laurie-geller,360,168,6,6.455857421268144,5.216838079656457,5.216838079656457,5.216838079656457,5.216838079656457,0.5031872214906817,0.5031872214906817,0.5031872214906817,6.935026922234151,0.28443471867270287
sean-montgomery,98,70,2,5.898579135264356,5.104264289159768,5.104264289159768,5.104264289159768,,0.37074607470458687,0.37074607470458687,,9.092977075712207,-0.34299655894483844
zaltower,56,9,1,2.1423090935502596,1.9357849740192015,1.9357849740192015,1.9357849740192015,,0.7925679190958044,0.7925679190958044,,5.234644923260104,0.22876356912291446
jared-younker,1019,245,2,5.804465244141681,3.92400931196646,3.92400931196646,3.92400931196646,3.92400931196646,0.6959587871517986,0.6959587871517986,0.6959587871517986,5.614502571350765,0.5377463393331454
stevie-jo,1709,253,5,6.63426027970376,4.710688600868718,4.710688600868718,4.710688600868718,4.710688600868718,0.6484269782112291,0.6484269782112291,0.6484269782112291,9.912589990852627,0.1283705345703185
michael-quintos,50,29,2,4.403856189774723,3.8656549245032354,3.8656549245032354,3.8656549245032354,,0.48956055026435485,0.48956055026435485,,7.320563014077305,-0.24229800524349526
remco-bos,115,73,12,5.682460130225416,4.889635750674554,4.889635750674554,4.889635750674554,4.889635750674554,0.4285871603373421,0.4285871603373421,0.4285871603373421,5.963408523694488,0.24474658009584954
harold-willis,815,304,1,6.60145479114248,4.938336367814241,4.938336367814241,4.938336367814241,4.938336367814241,0.5902360980889297,0.5902360980889297,0.5902360980889297,10.806038533775629,-0.14071791941585088
t_cognac,227,85,2,5.027679067430727,3.8790971760153665,3.8790971760153665,3.8790971760153665,3.8790971760153665,0.6259233585850801,0.6259233585850801,0.6259233585850801,4.10392806437474,0.5994162014779383
kathleen-russell,475,299,4,7.48216905116932,5.990918097913045,5.990918097913045,5.990918097913045,5.990918097913045,0.43723014557214746,0.43723014557214746,0.43723014557214746,5.1589297601867,0.5317845727368993
kerry-payne,2883,208,6,4.752597255650724,2.7382317837591783,2.7382317837591783,2.7382317837591783,2.7382317837591783,0.8207716234558908,0.8207716234558908,0.8207716234558908,4.884015948997508,0.6558487671207803
paul-dodd,541,75,1,4.866447061359553,3.4738339943778693,3.4738339943778693,3.4738339943778693,3.4738339943778693,0.7126174967941908,0.7126174967941908,0.7126174967941908,9.02286024471422,0.023854374904827533
kreebay-8bits,327,189,2,7.066975143916148,5.787031804953122,5.787031804953122,5.787031804953122,5.787031804953122,0.4246454750163965,0.4246454750163965,0.4246454750163965,8.29521367764973,0.029228991868979558
brian-zakrajsek,970,536,10,7.8289119851018185,6.282105554152908,6.282105554152908,6.282105554152908,6.282105554152908,0.4672361732971584,0.4672361732971584,0.4672361732971584,4.939923311396075,0.59992084068107
valeria-kholostenko,247,177,6,7.13465589226527,6.097039460252843,6.097039460252843,6.097039460252843,6.097039460252843,0.3499521970334522,0.3499521970334522,0.3499521970334522,7.8817509042899125,0.03552179832002155
harry-h9,390,146,1,5.827907784213723,4.270812751097135,4.270812751097135,4.270812751097135,4.270812751097135,0.6153319203863794,0.6153319203863794,0.6153319203863794,9.364007010958064,-0.10481573754701307
regtm,777,321,4,7.20750108738846,5.546896581853376,5.546896581853376,5.546896581853376,5.546896581853376,0.5261549352290463,0.5261549352290463,0.5261549352290463,6.195231719636732,0.4583019082029156
taufiq-soulz,661,467,2,8.371096144148172,6.790112687562043,6.790112687562043,6.790112687562043,6.790112687562043,0.3771159086457706,0.3771159086457706,0.3771159086457706,10.06535039030364,-0.0926985598801966
jake-pfaff,439,198,6,6.415873195055628,4.921552822306542,4.921552822306542,4.921552822306542,4.921552822306542,0.5521912143541848,0.5521912143541848,0.5521912143541848,6.455988986614723,0.37284426845166935
adam-fisk8,105,21,0,2.495196856657226,2.3421786689532986,2.3421786689532986,2.3421786689532986,2.3421786689532986,0.7672646209684931,0.7672646209684931,0.7672646209684931,,
bryan-zirkel,183,67,0,4.517624574553885,3.7476105460653404,3.7476105460653404,3.7476105460653404,3.7476105460653404,0.6276955377754851,0.6276955377754851,0.6276955377754851,,
christian-tom,318,264,5,7.833498009487299,7.125328247386591,7.125328247386591,7.125328247386591,7.125328247386591,0.23759634199158483,0.23759634199158483,0.23759634199158483,8.337053366403488,-0.0017890202588796821
emmanuel-chevallier,166,63,2,4.894979987319044,3.9365162238057545,3.9365162238057545,3.9365162238057545,3.9365162238057545,0.5976036587138176,0.5976036587138176,0.5976036587138176,7.980135096677353,-0.09012848953296168
nafiesa-rasoelbaks,299,69,3,4.596758100884957,3.227003281607918,3.227003281607918,3.227003281607918,3.227003281607918,0.7126550591706446,0.7126550591706446,0.7126550591706446,6.4889823807181735,0.32062150501884756
lisa-walton,708,339,2,7.122592266980722,5.311461750759716,5.311461750759716,5.311461750759716,5.311461750759716,0.5439221374082128,0.5439221374082128,0.5439221374082128,6.947249324026464,0.3661695950999162
yoshiyuki,102,29,3,3.9098980940348484,3.256398970722931,3.256398970722931,3.256398970722931,3.256398970722931,0.651064652693338,0.651064652693338,0.651064652693338,4.666803891504097,0.4481120945509136
hazel-swayne,830,376,37,7.657276291697959,5.935459474022462,5.935459474022462,5.935459474022462,5.935459474022462,0.4909147568710191,0.4909147568710191,0.4909147568710191,4.326223990056775,0.6501108701976435
pavel-khroustalev,604,149,2,5.610064163837865,3.4233107132222993,3.4233107132222993,3.4233107132222993,3.4233107132222993,0.7217184833854011,0.7217184833854011,0.7217184833854011,8.731841374096206,0.10808674511987451
gary-m,388,197,2,6.9455518573922586,5.524447322464579,5.524447322464579,5.524447322464579,5.524447322464579,0.4734312286954377,0.4734312286954377,0.4734312286954377,6.6321238694337294,0.33556458260755323
massimo-zaglio,61,29,5,4.318892765145504,3.581930471201347,3.581930471201347,3.581930471201347,,0.5610688674286327,0.5610688674286327,,7.925997766095102,-0.28592808628297656
michal-cierniak,96,70,2,5.8751816102272265,5.139482927392122,5.139482927392122,5.139482927392122,,0.36137669384552934,0.36137669384552934,,8.004642336066832,-0.2051987787380694
clark,1022,458,0,7.636434883970194,5.513824840538721,5.513824840538721,5.513824840538721,5.513824840538721,0.5477667390323774,0.5477667390323774,0.5477667390323774,,
brad-johansen,30,16,2,3.3459265481648375,3.0042187320052154,3.0042187320052154,3.0042187320052154,,0.5832975450888719,0.5832975450888719,,9.404077136241234,-0.6133905104127682
jihoon-yeo,317,47,8,3.1510213827249407,2.5300129419348627,2.5300129419348627,2.5300129419348627,2.5300129419348627,0.7856124862705456,0.7856124862705456,0.7856124862705456,4.1962126369688,0.6107888506653051
lily-maase,202,106,3,5.992394990584973,4.942360126248762,4.942360126248762,4.942360126248762,4.942360126248762,0.48464066345146056,0.48464066345146056,0.48464066345146056,8.287319890363054,-0.09269390951131196
richard-luebke,328,163,5,6.551959883463549,4.877717184189914,4.877717184189914,4.877717184189914,4.877717184189914,0.5353457732951057,0.5353457732951057,0.5353457732951057,8.346884327241295,0.011900510887283456
nick-huhn,206,131,10,6.581996293482177,5.575419396477969,5.575419396477969,5.575419396477969,5.575419396477969,0.4004536797719312,0.4004536797719312,0.4004536797719312,7.104361726716127,0.15633805264977926
akos-toth-mate,100,54,4,5.38820731524835,4.4292374598498165,4.4292374598498165,4.4292374598498165,4.4292374598498165,0.48258742481409395,0.48258742481409395,0.48258742481409395,5.088529429334442,0.37656895376974336
vignesh-ram,1644,587,12,7.470268477508386,5.2363873272429,5.2363873272429,5.2363873272429,5.2363873272429,0.6006575504825824,0.6006575504825824,0.6006575504825824,7.2382958168448015,0.41399781697607413
david-ebert,135,45,1,4.38715319473913,3.004308508181957,3.004308508181957,3.004308508181957,3.004308508181957,0.6996149643463727,0.6996149643463727,0.6996149643463727,6.339850002884624,0.2068572097909886
luke,88,75,2,6.114380164357755,5.628019628119626,5.628019628119626,5.628019628119626,,0.25317568720857275,0.25317568720857275,,7.2699303587525606,-0.12055651828886557
